Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Media,Best 5k
8157055826,"Nov 23, 2022, 11:12:40 AM",Evening Run,Run,,703,2.18,,,FALSE,,,activities/8736448812.fit.gz,,,703.0,658.0,2188.7900390625,3.8614284992218000,3.3264286518096900,2.559999942779540,53.0,17.100000381469700,19.899999618530300,2.157109260559080,0.009137468412518500,,,86.0,81.53987884521480,,,,,93.0,,,,,,,,,,,,,,,,0.0,,1.0,2192.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.113499402999880,1016.5,,,,,,,,,,,,
8174243340,"Nov 26, 2022, 10:35:32 AM",Evening Run,Run,,2027,6.01,,,FALSE,,,activities/8755858109.fit.gz,,,2027.0,1830.0,6011.6904296875,4.2999982833862300,3.28507661819458,9.59749984741211,145.0,17.100000381469700,19.799999237060500,2.186593532562260,-0.0016634257044643200,,,88.0,83.412841796875,,,,,267.0,,,,,,,,,,,,,,,,0.0,,1.0,6021.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.965806722640990,2760.0,,,,,,,,,,,,
8174527715,"Nov 27, 2022, 9:20:30 AM",Afternoon Run,Run,Tripped and sprained ankle🤓,3142,7.56,,,FALSE,,,activities/8756173298.fit.gz,,,3142.0,2365.0,7560.58984375,4.864990234375,3.196866750717160,36.65666580200200,236.0,18.600000381469700,42.099998474121100,38.65296936035160,-0.003967944532632830,,,91.0,83.93495178222660,,,,,345.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,7598.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4062983989715600,4941.39990234375,,,,,,,,,,,media/0478AED6-C78C-4F6D-96CC-3C1B75E754F2.jpg,
8199753159,"Dec 3, 2022, 12:45:48 AM",Morning Run,Run,,1408,1.84,,,FALSE,,,activities/8784436986.fit.gz,,,1408.0,382.0,1844.0799560546900,7.189990043640140,4.827434539794920,46.7480354309082,0.0,2.299999952316280,13.199999809265100,18.83750343322750,0.23860135674476600,,,109.0,94.70621490478520,,,,,55.0,,,,,,,,,,,,,,,,0.0,,1.0,2134.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.3097158670425400,0.0,,,,,,,,,,,,
8216984859,"Dec 6, 2022, 10:43:10 PM",Morning Run,Run,,1344,1.29,,,FALSE,,,activities/8803912215.fit.gz,,,1344.0,242.0,1295.969970703130,7.371996879577640,5.355247497558590,7.8570237159729,12.0,20.200000762939500,24.899999618530300,11.520736694335900,0.05401359871029850,,,115.0,101.53778076171900,,,,,35.0,,,,,,,,,,,,,,,,0.0,,1.0,1332.0999755859400,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.964263379573822,0.0,,,,,,,,,,,,
8235763610,"Dec 10, 2022, 9:38:41 AM",Afternoon Run,Run,Fartlek💨,3050,6.55,,,FALSE,,,activities/8825589842.fit.gz,,,3050.0,1867.0,6558.740234375,6.068005561828610,3.512983560562130,36.9724235534668,175.0,18.799999237060500,42.099998474121100,32.04276657104490,0.10520312935113900,,,113.0,86.4810562133789,,,,,274.0,,,,,,,,,,,,,,,,0.0,,1.0,6634.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.1504065990448,5204.89990234375,,,,,,,,,,,,
8235764183,"Dec 11, 2022, 9:24:24 AM",Afternoon Run,Run,,1109,3.37,,,FALSE,,,activities/8825590505.fit.gz,,,1109.0,960.0,3373.47998046875,4.428027153015140,3.5140416622161900,23.222856521606400,122.0,18.799999237060500,42.099998474121100,16.65308952331540,0.5335736274719240,,,92.0,86.11395263671880,,,,,143.0,,,,,,,,,,,,,,,,0.0,,1.0,3425.800048828130,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0419116020202600,2554.199951171880,,,,,,,,,,,,
8235765027,"Dec 11, 2022, 9:49:17 AM",Afternoon Run,Run,,1650,4.02,,,FALSE,,,activities/8825591549.fit.gz,,,1650.0,1193.0,4023.97998046875,6.111653804779050,3.372992515563970,13.859999656677200,136.0,18.600000381469700,42.099998474121100,45.3901481628418,-0.2559655010700230,,,94.0,86.49699401855470,,,,,177.0,,,,,,,,,,,,,,,,0.0,,1.0,4050.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4387757778167700,2782.5,,,,,,,,,,,,
8246693122,"Dec 14, 2022, 8:27:25 AM",Afternoon Run,Run,,2962,7.56,,,FALSE,,,activities/8837883661.fit.gz,,,2962.0,2132.0,7563.77001953125,6.908365726470950,3.547734498977660,36.714168548584000,221.0,18.600000381469700,42.099998474121100,32.48812484741210,-0.0026441840454936000,,,89.0,85.53178405761720,,,,,330.0,,,,,,,,,,,,,,,,0.0,,1.0,7600.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5536022186279300,6058.0,,,,,,,,,,,,
8253614594,"Dec 16, 2022, 1:33:42 AM",Morning Run,Run,,1134,3.38,,,FALSE,,,activities/8845610510.fit.gz,,,1134.0,1028.0,3386.179931640630,5.258571147918700,3.2939493656158400,23.174999237060500,405.0,18.899999618530300,42.099998474121100,22.962963104248000,0.5256661176681520,,,89.0,85.36097717285160,,,,,159.0,,,,,,,,,,,,,,,,0.0,,1.0,3441.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9860494136810300,2660.89990234375,,,,,,,,,,,,
8253614746,"Dec 16, 2022, 2:08:57 AM",Morning Run,Run,,561,0.88,,,FALSE,,,activities/8845610680.fit.gz,,,561.0,240.0,883.1400146484380,5.244288921356200,3.6797499656677200,0.0,7.0,28.5,39.79999923706060,0.0,-1.2795252799987800,,,90.0,86.72881317138670,,,,,36.0,,,,,,,,,,,,,,,,0.0,,1.0,870.5999755859380,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.574224591255190,883.0999755859380,,,,,,,,,,,,
8288340323,"Dec 25, 2022, 6:05:56 AM",Afternoon Trail Run,Run,Quick run in the snow!,101,0.21,,,FALSE,,,activities/8288340323.gpx,,,101.0,91.0,217.30999755859400,3.9660003185272200,2.388021945953370,0.0,0.30000001192092900,28.399999618530300,28.700000762939500,0.0,-0.13805162906646700,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,216.89999389648400,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.1515841484069800,0.0,,,,,,,,,,,media/04146C56-B30D-4218-A973-DBD6120DACBF.jpg,
8291597544,"Dec 26, 2022, 1:16:33 AM",Morning Run,Run,,535,1.16,,,FALSE,,,activities/8291597544.gpx,,,535.0,331.0,1161.989990234380,5.775999546051030,3.5105438232421900,11.226666450500500,0.42669999599456800,36.099998474121100,47.5,2.066112995147710,0.9294400215148930,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1165.800048828130,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.1719439029693600,0.0,,,,,,,,,,,,
8296053201,"Dec 27, 2022, 5:23:04 AM",Afternoon Run,Run,Hail 🥶,1858,5.01,,,FALSE,,,activities/8296053201.gpx,,,1858.0,1454.0,5009.419921875,4.783984184265140,3.445268154144290,31.61717414855960,32.31719970703130,36.099998474121100,52.79999923706060,49.6788215637207,-0.013973673805594400,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5084.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6961355209350600,0.0,,,,,,,,,,,,
8306621096,"Dec 29, 2022, 5:51:15 AM",Night Run,Run,,68,0.26,,,FALSE,,,activities/8306621096.gpx,,,68.0,68.0,259.7200012207030,5.822000026702880,3.8194117546081500,0.0,-0.4000000059604650,6.199999809265140,6.599999904632570,0.7558581233024600,0.15401200950145700,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,260.3999938964840,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.8194117546081500,0.0,,,,,,,,,,,,
8321572327,"Dec 31, 2022, 9:18:25 AM",Afternoon Run,Run,,1513,4.08,,,FALSE,,,activities/8922421591.fit.gz,,,1513.0,1513.0,4085.389892578130,4.009999752044680,2.7001917362213100,0.0,,,,0.0,0.0,,,88.0,83.06709289550780,,,,,184.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7001917362213100,0.0,,,,,,,,,,,,
8321572782,"Dec 31, 2022, 9:50:57 AM",Afternoon Run,Run,,864,2.02,,,FALSE,,,activities/8922422131.fit.gz,,,864.0,584.0,2019.3599853515600,3.6150004863739000,3.457808256149290,6.0333333015441900,0.0,12.899999618530300,31.0,0.0,0.8963236212730410,,,87.0,83.43598937988280,,,,,95.0,,,,,,,,,,,,,,,,0.0,,1.0,2019.4000244140600,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.337222099304200,0.0,,,,,,,,,,,,
8324761632,"Jan 2, 2023, 9:41:26 AM",Afternoon Run,Run,,316,1.02,,,FALSE,,,activities/8926071309.fit.gz,,,316.0,312.0,1028.93994140625,4.811666011810300,3.297884464263920,5.185714244842530,237.0,14.899999618530300,21.0,5.551445484161380,0.3498746454715730,,,89.0,85.47854614257810,,,,,41.0,,,,,,,,,,,,,,,,0.0,,1.0,1040.5999755859400,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.256139039993290,0.0,,,,,,,,,,,,
8324762722,"Jan 2, 2023, 10:03:20 AM",Evening Run,Run,,1095,2.62,,,FALSE,,,activities/8926072496.fit.gz,,,1095.0,861.0,2623.909912109380,4.394000053405760,3.0475144386291500,16.3799991607666,51.0,25.700000762939500,42.099998474121100,7.75194787979126,0.415410578250885,,,87.0,82.74433135986330,,,,,127.0,,,,,,,,,,,,,,,,0.0,,1.0,2649.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3962647914886500,2625.800048828130,,,,,,,,,,,,
8324762932,"Jan 2, 2023, 10:43:20 AM",Evening Run,Run,,108,0.38,,,FALSE,,,activities/8926072756.fit.gz,,,108.0,108.0,382.6400146484380,3.9733378887176500,3.5429630279541000,0.0,4.0,30.299999237060500,33.400001525878900,0.0,-0.8101609349250790,,,85.0,83.6759262084961,,,,,16.0,,,,,,,,,,,,,,,,0.0,,1.0,378.20001220703100,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.5429630279541000,382.6000061035160,,,,,,,,,,,,
8330341239,"Jan 3, 2023, 9:44:32 AM",Afternoon Run,Run,,989,2.60,,,FALSE,,,activities/8932775450.fit.gz,,,989.0,731.0,2608.169921875,5.1300048828125,3.5679478645324700,16.342500686645500,71.0,25.700000762939500,42.099998474121100,8.997442245483400,0.41408345103263900,,,93.0,85.74851989746090,,,,,109.0,,,,,,,,,,,,,,,,0.0,,1.0,2638.800048828130,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.637178897857670,2608.199951171880,,,,,,,,,,,,
8330341755,"Jan 3, 2023, 10:36:53 AM",Evening Run,Run,,787,2.36,,,FALSE,,,activities/8932776080.fit.gz,,,787.0,696.0,2359.820068359380,4.736667156219480,3.3905460834503200,8.147500038146970,71.0,25.700000762939500,36.79999923706060,2.638521671295170,-0.11441550403833400,,,92.0,85.94436645507810,,,,,106.0,,,,,,,,,,,,,,,,0.0,,1.0,2361.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9985008239746100,2359.800048828130,,,,,,,,,,,,
8335840531,"Jan 4, 2023, 9:50:31 AM",Afternoon Run,Run,Warmup,275,0.67,,,FALSE,,,activities/8938945570.fit.gz,,,275.0,237.0,677.8099975585940,4.4225006103515600,2.859957695007320,13.683333396911600,43.0,17.700000762939500,31.700000762939500,14.029632568359400,0.737669825553894,,,89.0,86.0986557006836,,,,,27.0,,,,,,,,,,,,,,,,0.0,,1.0,718.7000122070310,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.464763641357420,0.0,,,,,,,,,,,,
8335842003,"Jan 4, 2023, 10:10:16 AM",Evening Run,Run,,1428,4.12,,,FALSE,,,activities/8938947124.fit.gz,,,1428.0,1243.0,4121.9599609375,4.2371649742126500,3.31613826751709,24.93000030517580,73.0,17.100000381469700,42.099998474121100,7.847521781921390,0.4609457552433010,,,89.0,84.98628234863280,,,,,192.0,,,,,,,,,,,,,,,,0.0,,1.0,4169.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.886526584625240,3751.5,,,,,,,,,,,,
8335843136,"Jan 4, 2023, 10:42:04 AM",Evening Run,Run,Fart💨lek💨,846,2.63,,,FALSE,,,activities/8938948420.fit.gz,,,846.0,819.0,2634.579833984380,5.095011234283450,3.216825246810910,4.611111164093020,97.0,25.700000762939500,42.099998474121100,1.5408320426940900,-0.43650221824646000,,,115.0,85.9277572631836,,,,,121.0,,,,,,,,,,,,,,,,0.0,,1.0,2620.300048828130,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.1141605377197300,2636.199951171880,,,,,,,,,,,,
8340939365,"Jan 5, 2023, 9:15:07 AM",Afternoon Swim,Swim,,1173,450,,,FALSE,,,activities/8944618965.fit.gz,,,1173.0,438.0,450.0,5.556000232696530,1.0273972749710100,0.0,,,,0.0,0.0,,,,31.0,,,,,67.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.38363170623779300,0.0,,,,,,,,,,,,
8345027317,"Jan 6, 2023, 12:08:20 AM",Morning Run,Run,,3619,6.31,,,FALSE,,,activities/8949165148.fit.gz,,,3619.0,2171.0,6312.60009765625,4.705723285675050,2.9076924324035600,39.720001220703100,195.0,19.200000762939500,43.79999923706060,46.594940185546900,0.1710864007472990,,,112.0,86.87458038330080,,,,,305.0,,,,,,,,,,,,,,,,0.0,,1.0,6386.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.7442940473556500,4849.2001953125,,,,,,,,,,,,
8356815108,"Jan 8, 2023, 8:57:45 AM",Evening Walk,Walk,Weather was nice😀,3878,6.82,,,FALSE,,,activities/8356815108.gpx,,,3878.0,3852.0,6819.97998046875,9.164990425109860,1.7705036401748700,27.747364044189500,42.8474006652832,11.800000190734900,43.79999923706060,30.973318099975600,-0.22140827775001500,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.7586332559585600,6091.39990234375,,,,,,,,,,,media/2B1351C0-E780-40C4-AAF5-0088D84D5F41.jpg|media/8A4CD936-2981-45F7-99CD-EFAB887F6990.jpg,
8358924508,"Jan 8, 2023, 2:15:50 PM",Night Workout,Workout,stress relief breathing exercise (not a workout!!!,336,0,,,FALSE,,,activities/8964786964.fit.gz,,,336.0,336.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,
8390488936,"Jan 14, 2023, 10:01:05 AM",Evening Run,Run,RAIN😍,2648,7.03,,,FALSE,,,activities/8999759696.fit.gz,,,2648.0,1988.0,7035.14013671875,5.938086032867430,3.5388028621673600,39.81864929199220,196.0,19.100000381469700,43.79999923706060,30.257976531982400,0.11797916889190700,,,90.0,84.92864227294920,,,,,298.0,,,,,,,,,,,,,,,,0.0,,1.0,7112.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6567749977111800,5339.5,,,,,,,,,,,,
8395359705,"Jan 15, 2023, 10:55:30 AM",Evening Run,Run,Scariest run ever 😧 saw wild boars and it was so dark,3349,6.61,,,FALSE,,,activities/9005219269.fit.gz,,,3349.0,2185.0,6611.7001953125,5.416666507720950,3.025949716567990,28.379167556762700,169.0,19.200000762939500,43.79999923706060,12.779552459716800,-0.01966211386024950,,,109.0,82.43142700195310,,,,,304.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,6653.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9742311239242600,5721.10009765625,,,,,,,,,,,,
8405100335,"Jan 17, 2023, 7:47:48 AM",Afternoon Run,Run,,1153,2.58,,,FALSE,,,activities/9016100175.fit.gz,,,1153.0,560.0,2586.2099609375,6.244000434875490,4.618232250213620,16.09087371826170,128.0,20.200000762939500,26.0,15.878061294555700,-0.02319997176527980,,,93.0,86.53079986572270,,,,,88.0,,,,,,,,,,,,,,,,0.0,,1.0,2644.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.2430267333984400,0.0,,,,,,,,,,,,
8416048099,"Jan 19, 2023, 7:46:02 AM",Afternoon Run,Run,,2186,4.05,,,FALSE,,,activities/9028160030.fit.gz,,,2186.0,894.0,4056.719970703130,6.368582725524900,4.537718296051030,19.813175201416000,120.0,19.600000381469700,25.200000762939500,19.725500106811500,-0.0073951371014118200,,,106.0,89.03215026855470,,,,,137.0,,,,,,,,,,,,,,,,0.0,,1.0,4137.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.8557730913162200,0.0,,,,,,,,,,,,
8425615542,"Jan 21, 2023, 6:03:01 AM",Afternoon Swim,Swim,,1011,500,,,FALSE,,,activities/9038745940.fit.gz,,,1011.0,449.0,500.0,2.5,1.1135857105255100,0.0,,,,0.0,0.0,,,,29.0,,,,,85.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.4945598542690280,0.0,,,,,,,,,,,,
8436906747,"Jan 23, 2023, 2:43:57 AM",Morning Run,Run,,117,0.40,,,FALSE,,,activities/9051380257.fit.gz,,,117.0,117.0,405.4800109863280,4.069997310638430,3.4656410217285200,2.5933332443237300,1.0,3.4000000953674300,13.300000190734900,11.013216018676800,-1.3070927858352700,,,87.0,85.33043670654300,,,,,18.0,,,,,,,,,,,,,,,,0.0,,1.0,420.29998779296900,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.4656410217285200,0.0,,,,,,,,,,,,
8448621309,"Jan 25, 2023, 9:56:32 AM",Afternoon Run,Run,,415,1.20,,,FALSE,,,activities/9064280706.fit.gz,,,415.0,415.0,1207.8399658203100,5.018017768859860,2.9104578495025600,0.0,,,,0.0,0.0,,,94.0,90.26667022705080,,,,,46.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9104578495025600,0.0,,,,,,,,,,,,
8453670476,"Jan 26, 2023, 7:23:00 AM",Afternoon Run,Run,,387,1.22,,,FALSE,,,activities/9069831577.fit.gz,,,387.0,387.0,1225.550048828130,3.6128628253936800,3.1667959690094000,4.619999885559080,76.0,21.299999237060500,25.299999237060500,5.499379634857180,-0.10607481747865700,,,89.0,86.05684661865230,,,,,60.0,,,,,,,,,,,,,,,,0.0,,1.0,1236.9000244140600,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.1667959690094000,0.0,,,,,,,,,,,,
8453752833,"Jan 26, 2023, 7:50:15 AM",Afternoon Run,Run,,1522,1.32,,,FALSE,,,activities/9069923584.fit.gz,,,1522.0,243.0,1322.030029296880,7.449999809265140,5.440452575683590,2.200000047683720,17.0,20.200000762939500,25.0,6.574621200561520,-0.030256498605012900,,,106.0,94.63274383544920,,,,,35.0,,,,,,,,,,,,,,,,0.0,,1.0,1344.5999755859400,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.8686136603355410,0.0,,,,,,,,,,,,
8453753021,"Jan 26, 2023, 8:41:13 AM",Afternoon Run,Run,,298,0.67,,,FALSE,,,activities/9069923798.fit.gz,,,298.0,298.0,678.9599609375,3.0199992656707800,2.2783892154693600,5.167778015136720,29.0,20.200000762939500,35.900001525878900,9.756096839904790,-1.4139271974563600,,,89.0,87.12416076660160,,,,,39.0,,,,,,,,,,,,,,,,0.0,,1.0,681.4000244140630,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.2783892154693600,0.0,,,,,,,,,,,,
8469689785,"Jan 29, 2023, 9:10:15 AM",Afternoon Run,Run,,2947,8.62,,,FALSE,,,activities/9087642262.fit.gz,,,2947.0,2881.0,8626.3798828125,5.022070407867430,2.9942312240600600,48.96666717529300,344.0,15.800000190734900,43.79999923706060,25.54034423828130,0.03593628108501430,,,90.0,86.06861114501950,,,,,426.0,,,,,,,,,,,,,,,,0.0,,1.0,8719.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.927173376083370,6268.89990234375,,,,,,,,,,,,
